ind_id,ind_definition,datasource,reportyear,burden,tenure,race_eth_code,race_eth_name,income_level,geotype,geotypevalue,geoname,county_name,county_fips,region_name,region_code,total_households,burdened_households,percent,LL95CI,UL95CI,SE,rse,CA_decile,CA_RR,version
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013301,133.01,San Diego,6073,San Diego,9,890,435,48.9,35.92370166,61.87629834,6.620560379,13.53897828,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013302,133.02,San Diego,6073,San Diego,9,874,543,62.1,48.56465987,75.63534013,6.905785778,18.22107066,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013303,133.03,San Diego,6073,San Diego,9,689,431,62.6,46.03658359,79.16341641,8.450722659,22.59551513,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013306,133.06,San Diego,6073,San Diego,9,687,289,42.1,27.32841483,56.87158517,7.536523045,17.90147992,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013307,133.07,San Diego,6073,San Diego,9,445,292,65.6,42.4087683,88.7912317,11.83226107,34.39610776,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013308,133.08,San Diego,6073,San Diego,9,448,326,72.8,51.95574579,93.64425421,10.63482358,39.09861608,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013309,133.09,San Diego,6073,San Diego,9,"1,465",731,49.9,38.30576157,61.49423843,5.915427773,11.85456467,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013310,133.1,San Diego,6073,San Diego,9,"4,564","3,089",67.7,60.29740787,75.10259213,3.776832721,11.69298056,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013311,133.11,San Diego,6073,San Diego,9,"1,924","1,107",57.5,45.90086483,69.09913517,5.917926106,13.92453201,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013312,133.12,San Diego,6073,San Diego,9,521,317,60.8,44.26918539,77.33081461,8.434089086,21.51553338,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013313,133.13,San Diego,6073,San Diego,9,"1,768","1,294",73.2,61.69734418,84.70265582,5.868701951,21.89814161,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013314,133.14,San Diego,6073,San Diego,9,"2,724","2,048",75.2,67.00033677,83.39966323,4.18350165,16.86895826,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013401,134.01,San Diego,6073,San Diego,9,962,443,46.1,31.27086298,60.92913702,7.565886233,16.41190072,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013409,134.09,San Diego,6073,San Diego,9,774,392,50.6,36.34737656,64.85262344,7.271746651,14.72013492,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013410,134.1,San Diego,6073,San Diego,9,"1,686","1,054",62.6,50.78020934,74.41979066,6.030505441,16.1243461,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013411,134.11,San Diego,6073,San Diego,9,"1,291",826,64,52.03457524,75.96542476,6.104808553,16.95780154,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013412,134.12,San Diego,6073,San Diego,9,955,501,52.5,36.16963962,68.83036038,8.331816518,17.54066635,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013414,134.14,San Diego,6073,San Diego,9,"1,302",697,53.5,37.82840424,69.17159576,7.99571212,17.19507983,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013415,134.15,San Diego,6073,San Diego,9,395,233,59,36.26283626,81.73716374,11.60059374,28.29413108,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013416,134.16,San Diego,6073,San Diego,9,792,452,57.1,41.50786957,72.69213043,7.955168589,18.54351652,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013417,134.17,San Diego,6073,San Diego,9,359,247,68.8,48.63283262,88.96716738,10.28937111,32.97875356,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013418,134.18,San Diego,6073,San Diego,9,"1,183",802,67.8,51.00845241,84.59154759,8.56711612,26.60595068,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013419,134.19,San Diego,6073,San Diego,9,"1,734","1,137",65.6,54.13133464,77.06866536,5.851359879,17.00976709,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013420,134.2,San Diego,6073,San Diego,9,434,244,56.2,31.30129312,81.09870688,12.70342188,29.0032463,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013421,134.21,San Diego,6073,San Diego,9,845,476,56.3,40.13741277,72.46258723,8.246217973,18.87006401,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013503,135.03,San Diego,6073,San Diego,9,875,403,46.1,34.3960806,57.8039194,5.971387448,12.95311811,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013504,135.04,San Diego,6073,San Diego,9,738,455,61.6,43.20315732,79.99684268,9.386144226,24.44308392,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013505,135.05,San Diego,6073,San Diego,9,824,464,56.3,37.78470002,74.81529998,9.44658162,21.61689158,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013506,135.06,San Diego,6073,San Diego,9,554,325,58.7,40.12804774,77.27195226,9.475485845,22.943065,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013601,136.01,San Diego,6073,San Diego,9,"1,023",589,57.5,44.04882915,70.95117085,6.862842271,16.14786417,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013604,136.04,San Diego,6073,San Diego,9,"1,210",520,42.9,28.34967553,57.45032447,7.423634931,17.30451033,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013605,136.05,San Diego,6073,San Diego,9,"1,439",516,35.8,23.88510638,47.71489362,6.079027356,16.98052334,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013606,136.06,San Diego,6073,San Diego,9,"1,291",828,64.1,50.40409022,77.79590978,6.987709073,19.46437068,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013701,137.01,San Diego,6073,San Diego,9,610,304,49.8,34.87068109,64.72931891,7.616999444,15.29517961,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013702,137.02,San Diego,6073,San Diego,9,720,352,48.9,35.87837853,61.92162147,6.643684422,13.58626671,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013801,138.01,San Diego,6073,San Diego,9,802,473,59,41.2152501,76.7847499,9.073851991,22.13134632,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013802,138.02,San Diego,6073,San Diego,9,333,217,65.2,40.97728208,89.42271792,12.35852955,35.51301595,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013903,139.03,San Diego,6073,San Diego,9,701,360,51.4,32.76509115,70.03490885,9.507606558,19.56297646,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013905,139.05,San Diego,6073,San Diego,9,877,473,54,41.23270362,66.76729638,6.513926726,14.16071027,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013906,139.06,San Diego,6073,San Diego,9,575,309,53.7,35.32284568,72.07715432,9.376099142,20.25075409,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013907,139.07,San Diego,6073,San Diego,9,197,48,24.4,0,53.91865298,15.06053723,61.72351325,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013908,139.08,San Diego,6073,San Diego,9,400,255,63.8,36.59592074,91.00407926,13.87963228,38.34152563,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073013909,139.09,San Diego,6073,San Diego,9,832,446,53.6,36.18223486,71.01776514,8.886614865,19.15218721,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073014001,140.01,San Diego,6073,San Diego,9,668,344,51.5,37.24737656,65.75262344,7.271746651,14.99329206,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073014002,140.02,San Diego,6073,San Diego,9,858,445,51.9,33.99869015,69.80130985,9.133321355,18.98819408,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073014101,141.01,San Diego,6073,San Diego,9,794,425,53.5,37.2808579,69.7191421,8.275072499,17.79585484,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073014102,141.02,San Diego,6073,San Diego,9,728,381,52.3,39.40106142,65.19893858,6.581091114,13.79683672,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073014200,142,San Diego,6073,San Diego,9,"1,323",864,65.3,54.05067448,76.54932552,5.739451794,16.5402069,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073014300,143,San Diego,6073,San Diego,9,413,226,54.7,35.03753729,74.36246271,10.03186873,22.14540559,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073014400,144,San Diego,6073,San Diego,9,194,156,80.4,43.4321344,100,18.86115592,96.23038735,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073014500,145,San Diego,6073,San Diego,9,521,322,61.8,44.61072692,78.98927308,8.770037287,22.95821279,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073014601,146.01,San Diego,6073,San Diego,9,595,264,44.4,22.55638943,66.24361057,11.14469927,25.10067403,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073014602,146.02,San Diego,6073,San Diego,9,947,531,56.1,43.56668721,68.63331279,6.39454734,14.56616706,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073014700,147,San Diego,6073,San Diego,9,"1,452",803,55.3,41.87206819,68.72793181,6.850985616,15.32658975,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073014803,148.03,San Diego,6073,San Diego,9,436,290,66.5,38.73420722,94.26579278,14.1662208,42.28722628,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073014804,148.04,San Diego,6073,San Diego,9,838,445,53.1,34.98113289,71.21886711,9.244319955,19.71070353,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073014805,148.05,San Diego,6073,San Diego,9,634,225,35.4,21.75029454,49.04970546,6.964135437,19.67269897,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073014806,148.06,San Diego,6073,San Diego,9,146,78,53.4,13.62459432,93.17540568,20.29357433,43.54844276,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073014901,149.01,San Diego,6073,San Diego,9,455,191,42,22.54914144,61.45085856,9.923907427,23.62835102,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073014902,149.02,San Diego,6073,San Diego,9,398,196,49.2,24.26511368,74.13488632,12.72188078,25.85748125,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073015000,150,San Diego,6073,San Diego,9,758,430,56.7,33.42475013,79.97524987,11.87512749,27.42523669,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073015100,151,San Diego,6073,San Diego,9,723,406,56.1,39.41064047,72.78935953,8.514979353,19.39630832,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073015200,152,San Diego,6073,San Diego,9,989,532,53.8,38.8208414,68.7791586,7.642427858,16.54205164,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073015301,153.01,San Diego,6073,San Diego,9,341,210,61.5,40.40121619,82.59878381,10.76468562,27.96022238,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073015302,153.02,San Diego,6073,San Diego,9,845,522,61.8,47.50560326,76.09439674,7.293059562,19.09177896,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073015403,154.03,San Diego,6073,San Diego,9,544,236,43.4,25.97816006,60.82183994,8.888693849,20.4808614,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073015404,154.04,San Diego,6073,San Diego,9,802,371,46.2,29.14671095,63.25328905,8.700657676,18.83259237,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073015405,154.05,San Diego,6073,San Diego,9,"1,228",623,50.7,37.431601,63.968399,6.769591325,13.73142257,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073015406,154.06,San Diego,6073,San Diego,9,613,295,48.1,32.00474709,64.19525291,8.211863728,17.07248176,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073015501,155.01,San Diego,6073,San Diego,9,"1,059",485,45.8,33.34166964,58.25833036,6.356291002,13.87836463,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073015502,155.02,San Diego,6073,San Diego,9,615,329,53.5,36.98851943,70.01148057,8.424224779,18.11661243,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073015601,156.01,San Diego,6073,San Diego,9,920,525,57,41.96219582,72.03780418,7.672349071,17.84267226,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073015602,156.02,San Diego,6073,San Diego,9,588,329,56,33.88029603,78.11970397,11.28556325,25.64900739,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073015701,157.01,San Diego,6073,San Diego,9,182,108,59.3,18.96636919,99.63363081,20.57838307,50.56113776,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073015703,157.03,San Diego,6073,San Diego,9,157,108,68.8,25.90754139,100,21.88390746,70.14072902,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073015704,157.04,San Diego,6073,San Diego,9,371,231,62.3,41.23252729,83.36747271,10.74871057,28.51116862,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073015801,158.01,San Diego,6073,San Diego,9,209,168,80.4,28.0869679,100,26.6903225,136.1751148,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073015802,158.02,San Diego,6073,San Diego,9,232,171,73.7,49.47288687,97.92711313,12.360772,46.99913309,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073015901,159.01,San Diego,6073,San Diego,9,39,25,64.1,0,100,43.08847009,120.0235936,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073015902,159.02,San Diego,6073,San Diego,9,501,366,73.1,56.52159116,89.67840884,8.458371857,31.44376155,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073016000,160,San Diego,6073,San Diego,9,420,220,52.4,31.47722968,73.32277032,10.67488282,22.4262244,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073016100,161,San Diego,6073,San Diego,9,829,266,32.1,17.70663097,46.49336903,7.343555627,22.87712033,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073016201,162.01,San Diego,6073,San Diego,9,"1,134",428,37.7,25.88922084,49.51077916,6.025907733,15.98384014,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073016202,162.02,San Diego,6073,San Diego,9,255,162,63.5,36.03675175,90.96324825,14.01186135,38.38866124,,,7/29/2014 0:00
106,Percent of households spending 30% or more of annual income on rent or mortgage,ACS,2006-2010,">= 30% of monthly household income consumed by monthly, selected housing costs","Mortgage-paying, owner-occupied households",9,Total,All income levels,CT,6073016301,163.01,San Diego,6073,San Diego,9,511,285,55.7,36.90012521,74.49987479,9.59177285,21.65185745,,,7/29/2014 0:00
